Min Temp o 0,Max Temp 0,Humidity ojo,"Wind m/s
:selected:",Sun hours,Rad MJ/m2 / day,ETo mm/ day,date
13.6,30.5,61.0,2.0,11.2,22.2,4.71,2001-01-09
15.8,31.4,61.0,2.4,11.2,22.3,5.03,2001-01-10
16.6,30.2,61.0,2.3,11.2,22.3,4.88,2001-01-11
16.6,31.8,62.0,2.6,11.2,22.4,5.23,2001-01-12
17.4,32.2,59.0,2.9,11.2,22.4,5.56,2001-01-13
15.6,32.2,52.0,2.8,11.2,22.5,5.74,2001-01-14
14.8,31.7,55.0,3.0,11.2,22.5,5.67,2001-01-15
15.7,31.1,58.0,3.5,11.2,22.6,5.77,2001-01-16
14.2,29.9,56.0,3.7,11.2,22.6,5.74,2001-01-17
10.8,30.9,55.0,2.8,11.2,22.7,5.47,2001-01-18
13.8,30.9,56.0,3.0,11.3,22.7,5.55,2001-01-19
13.9,31.2,54.0,3.3,11.3,22.8,5.81,2001-01-20
13.4,31.2,48.0,2.5,11.3,22.9,5.55,2001-01-21
12.0,32.3,40.0,1.6,11.3,22.9,5.06,2001-01-22
14.2,33.6,51.0,2.1,11.3,23.0,5.5,2001-01-23
16.3,33.6,50.0,2.8,11.3,23.1,6.1,2001-01-24
16.2,33.7,46.0,2.1,11.3,23.1,5.69,2001-01-25
14.6,33.4,36.0,2.4,11.3,23.2,6.13,2001-01-26
13.1,32.9,37.0,2.3,11.3,23.3,5.96,2001-01-27
12.3,32.5,42.0,2.6,11.3,23.3,6.04,2001-01-28
13.2,32.8,37.0,2.8,11.3,23.4,6.44,2001-01-29
12.9,31.3,40.0,2.2,11.3,23.5,5.65,2001-01-30
14.5,33.9,45.0,2.4,11.3,23.5,6.06,2001-01-31
19.6,30.5,71.0,5.3,12.6,28.1,6.52,2001-07-01
20.3,29.8,75.0,4.8,12.6,28.1,6.06,2001-07-02
20.9,30.8,74.0,5.4,12.6,28.1,6.39,2001-07-03
20.6,27.8,75.0,6.3,12.6,28.1,5.91,2001-07-04
20.9,29.8,74.0,6.7,12.6,28.1,6.35,2001-07-05
21.3,30.0,72.0,6.8,12.6,28.1,6.57,2001-07-06
20.6,29.4,73.0,6.9,12.5,28.1,6.39,2001-07-07
21.0,29.1,74.0,7.1,12.5,28.1,6.32,2001-07-08
21.3,30.1,71.0,6.9,12.5,28.1,6.71,2001-07-09
20.5,27.6,78.0,5.4,12.5,28.1,5.56,2001-07-10
20.2,28.9,77.0,5.3,12.5,28.1,5.81,2001-07-11
19.8,28.5,76.0,4.5,12.5,28.1,5.72,2001-07-12
19.7,27.7,79.0,4.0,12.5,28.2,5.39,2001-07-13
19.0,29.4,75.0,3.4,12.5,28.2,5.78,2001-07-14
19.4,27.7,77.0,4.3,12.5,28.2,5.54,2001-07-15
18.9,28.7,77.0,4.7,12.5,28.2,5.7,2001-07-16
18.4,26.3,79.0,5.2,12.5,28.2,5.24,2001-07-17
18.0,29.4,75.0,5.8,12.5,28.2,6.03,2001-07-18
18.9,29.5,74.0,5.8,12.5,28.2,6.17,2001-07-19
19.4,30.7,74.0,4.8,12.5,28.2,6.27,2001-07-20
19.3,31.2,72.0,4.5,12.5,28.2,6.41,2001-07-21
18.8,31.6,72.0,4.6,12.5,28.2,6.49,2001-07-22
19.4,31.0,74.0,4.4,12.5,28.2,6.23,2001-07-23
19.9,30.5,76.0,4.7,12.5,28.2,6.09,2001-07-24
20.1,28.1,79.0,4.1,12.5,28.2,5.48,2001-07-25
20.2,27.8,78.0,4.0,12.5,28.2,5.49,2001-07-26
19.8,27.5,79.0,3.3,12.5,28.2,5.38,2001-07-27
19.9,29.3,78.0,3.9,12.5,28.3,5.72,2001-07-28
20.3,27.6,81.0,4.6,12.4,28.3,5.36,2001-07-29
19.6,28.4,79.0,3.7,12.4,28.3,5.51,2001-07-30
20.3,27.2,83.0,3.7,12.4,28.3,5.17,2001-07-31
20.2,33.3,63.0,4.3,12.5,28.3,7.29,2001-02-01
20.6,31.5,65.0,4.0,12.5,28.3,6.82,2001-02-02
21.1,29.6,67.0,3.3,12.5,28.2,6.27,2001-02-03
20.9,30.3,70.0,4.0,12.5,28.2,6.35,2001-02-04
20.5,29.1,72.0,3.9,12.5,28.2,6.03,2001-02-05
20.8,29.7,78.0,4.0,12.6,28.2,5.83,2001-02-06
20.6,29.4,75.0,4.6,12.6,28.2,5.97,2001-02-07
19.7,29.2,73.0,4.8,12.6,28.2,6.12,2001-02-08
19.3,30.5,71.0,5.2,12.6,28.2,6.48,2001-02-09
19.8,30.5,71.0,5.4,12.6,28.2,6.52,2001-02-10
20.7,28.7,78.0,4.7,12.6,28.2,5.73,2001-02-11
20.1,27.8,78.0,5.0,12.6,28.2,5.56,2001-02-12
19.5,27.7,75.0,5.6,12.6,28.1,5.81,2001-02-13
19.0,28.6,69.0,7.5,12.6,28.1,6.63,2001-02-14
18.6,31.1,67.0,6.6,12.6,28.1,7.18,2001-02-15
20.4,31.2,72.0,5.6,12.6,28.1,6.62,2001-02-16
20.7,30.7,72.0,5.5,12.6,28.1,6.51,2001-02-17
19.8,32.2,69.0,5.2,12.6,28.1,6.91,2001-02-18
20.6,29.0,74.0,5.0,12.6,28.1,5.99,2001-02-19
20.7,30.8,73.0,5.1,12.6,28.1,6.39,2001-02-20
20.6,31.6,72.0,5.3,12.6,28.1,6.65,2001-02-21
20.8,30.4,74.0,6.0,12.6,28.1,6.36,2001-02-22
21.1,31.1,71.0,6.0,12.6,28.1,6.77,2001-02-23
21.1,32.4,69.0,6.2,12.6,28.1,7.19,2001-02-24
20.8,32.4,70.0,6.3,12.6,28.1,7.12,2001-02-25
21.0,31.4,71.0,6.7,12.6,28.1,6.92,2001-02-26
20.1,30.9,72.0,6.0,12.6,28.1,6.65,2001-02-27
20.1,29.5,72.0,5.8,12.6,28.1,6.36,2001-02-28
17.7,36.1,36.0,3.0,11.5,25.8,7.67,2001-03-01
17.3,35.5,32.0,3.3,11.5,25.8,8.03,2001-03-02
15.9,35.0,38.0,3.3,11.5,25.9,7.76,2001-03-03
19.0,34.8,42.0,3.2,11.5,26.0,7.52,2001-03-04
19.0,35.0,36.0,1.8,11.5,26.0,6.42,2001-03-05
19.8,34.6,35.0,2.0,11.6,26.1,6.69,2001-03-06
22.3,35.0,31.0,1.3,11.6,26.2,6.02,2001-03-07
19.7,35.0,35.0,1.9,11.6,26.3,6.56,2001-03-08
22.0,34.4,34.0,0.8,11.6,26.3,5.36,2001-03-09
22.6,35.0,37.0,1.9,11.6,26.4,6.74,2001-03-10
22.1,33.0,41.0,1.4,11.6,26.5,5.97,2001-03-11
22.5,33.1,43.0,1.4,12.0,27.1,6.07,2001-03-12
22.7,33.9,38.0,1.2,12.1,27.3,5.99,2001-03-13
23.6,30.4,38.0,1.3,12.1,27.4,5.82,2001-03-14
21.3,35.3,30.0,1.9,12.2,27.6,6.99,2001-03-15
22.7,36.2,28.0,1.4,12.3,27.8,6.56,2001-03-16
20.8,36.3,30.0,1.2,12.4,28.0,6.16,2001-03-17
21.8,36.8,29.0,3.6,12.4,28.0,9.19,2001-03-18
21.9,37.1,31.0,2.6,12.5,28.2,8.12,2001-03-19
21.1,36.8,32.0,1.5,12.6,28.4,6.77,2001-03-20
21.8,36.0,41.0,1.7,12.7,28.6,6.87,2001-03-21
22.9,36.6,40.0,3.0,12.8,28.8,8.27,2001-03-22
22.1,37.5,31.0,3.1,12.8,28.8,8.83,2001-03-23
19.7,37.8,30.0,2.6,12.9,29.0,8.3,2001-03-24
19.4,37.6,35.0,2.1,12.1,27.8,7.41,2001-03-25
18.7,37.3,40.0,2.4,12.1,27.9,7.62,2001-03-26
19.4,37.7,42.0,3.2,12.1,27.9,8.36,2001-03-27
20.2,38.1,37.0,2.9,12.1,28.0,8.39,2001-03-28
22.2,36.8,38.0,1.9,12.1,28.0,7.16,2001-03-29
24.1,34.8,40.0,2.2,12.1,28.0,7.34,2001-03-30
20.9,37.5,32.0,1.9,12.2,28.1,7.28,2001-03-31
20.9,37.2,56.0,2.5,12.4,28.6,7.45,2001-05-01
20.8,36.4,58.0,1.9,12.4,28.6,6.86,2001-05-02
22.6,31.9,70.0,1.7,12.4,28.6,6.08,2001-05-03
22.2,30.6,75.0,2.4,12.4,28.5,5.96,2001-05-04
21.5,34.6,68.0,1.8,12.4,28.5,6.43,2001-05-05
22.3,34.5,66.0,1.8,12.4,28.5,6.51,2001-05-06
22.7,35.5,63.0,2.7,12.4,28.5,7.11,2001-05-07
22.1,35.0,64.0,3.0,12.4,28.5,7.18,2001-05-08
22.1,33.8,64.0,3.1,12.4,28.5,6.99,2001-05-09
21.7,36.0,61.0,2.9,12.4,28.5,7.35,2001-05-10
21.4,37.8,58.0,2.6,12.4,28.5,7.53,2001-05-11
22.8,38.4,54.0,3.7,12.4,28.5,8.5,2001-05-12
21.8,37.0,59.0,4.1,12.4,28.5,8.2,2001-05-13
21.8,36.6,56.0,3.1,12.4,28.5,7.77,2001-05-14
20.5,37.5,53.0,2.7,12.5,28.5,7.7,2001-05-15
22.2,36.2,56.0,3.0,12.5,28.4,7.63,2001-05-16
23.4,35.2,55.0,3.2,12.5,28.4,7.71,2001-05-17
20.8,36.1,55.0,3.0,12.5,28.4,7.61,2001-05-18
22.0,31.6,59.0,3.0,12.5,28.4,6.84,2001-05-19
21.2,31.9,65.0,2.7,12.5,28.4,6.5,2001-05-20
21.2,33.0,65.0,1.6,12.5,28.4,6.18,2001-05-21
21.0,31.7,65.0,4.4,12.5,28.4,6.99,2001-05-22
20.9,31.8,69.0,5.2,12.5,28.4,6.94,2001-05-23
20.2,31.3,69.0,5.2,12.5,28.3,6.84,2001-05-24
19.7,30.7,70.0,4.8,12.5,28.3,6.58,2001-05-25
20.0,31.4,68.0,5.0,12.5,28.3,6.85,2001-05-26
19.4,29.9,72.0,3.7,12.5,28.3,6.07,2001-05-27
20.2,32.0,70.0,4.8,12.5,28.3,6.79,2001-05-28
19.9,29.5,69.0,4.3,12.5,28.3,6.31,2001-05-29
19.6,32.4,69.0,4.5,12.5,28.3,6.86,2001-05-30
19.3,32.6,63.0,4.8,12.5,28.3,7.29,2001-05-31
15.8,27.2,75.0,1.8,11.4,23.9,4.35,2001-02-01
17.8,27.4,85.0,2.0,11.4,23.9,4.2,2001-02-02
18.0,26.9,84.0,2.2,11.4,23.8,4.17,2001-02-03
16.4,25.7,81.0,2.1,11.3,23.7,4.06,2001-02-04
16.3,27.1,85.0,1.9,11.3,23.7,4.08,2001-02-05
19.0,26.7,88.0,1.8,11.3,23.6,4.02,2001-02-06
19.9,25.6,89.0,2.1,11.3,23.5,3.91,2001-02-07
19.0,26.7,85.0,2.9,11.3,23.4,4.08,2001-02-08
18.3,27.3,83.0,2.5,11.3,23.4,4.19,2001-02-09
18.0,26.3,83.0,2.0,11.3,23.3,4.03,2001-02-10
15.1,27.3,79.0,1.7,11.3,23.2,4.08,2001-02-11
17.1,26.5,82.0,2.0,11.3,23.2,4.02,2001-02-12
17.1,27.2,76.0,1.5,11.3,23.1,4.13,2001-02-13
18.8,28.3,84.0,1.6,11.3,23.0,4.14,2001-02-14
19.6,28.0,84.0,1.9,11.3,23.0,4.16,2001-02-15
19.3,26.7,86.0,1.9,11.3,22.9,3.96,2001-02-16
18.4,27.3,84.0,2.2,11.3,22.9,4.05,2001-02-17
18.8,26.8,86.0,2.5,11.3,22.8,3.94,2001-02-18
17.7,28.2,81.0,2.7,11.3,22.7,4.23,2001-02-19
15.8,26.8,80.0,2.8,11.3,22.7,4.09,2001-02-20
16.1,27.2,80.0,2.8,11.3,22.6,4.12,2001-02-21
17.6,26.9,83.0,2.8,11.3,22.6,3.99,2001-02-22
17.9,26.5,82.0,2.7,11.3,22.5,3.97,2001-02-23
17.3,26.8,79.0,2.5,11.2,22.5,4.06,2001-02-24
16.6,27.2,79.0,2.5,11.2,22.4,4.09,2001-02-25
16.1,27.2,75.0,2.6,11.2,22.4,4.22,2001-02-26
15.1,27.9,72.0,1.8,11.2,22.3,4.12,2001-02-27
15.9,28.1,77.0,1.7,11.2,22.3,4.04,2001-02-28
20.4,27.0,86.0,2.9,12.0,26.8,4.72,2001-02-01
19.5,28.0,84.0,3.2,11.6,26.1,4.78,2001-02-02
18.9,26.9,82.0,2.2,11.6,26.0,4.69,2001-02-03
19.7,26.7,86.0,2.4,11.6,26.0,4.57,2001-02-04
19.6,25.7,89.0,2.8,11.6,25.9,4.32,2001-02-05
19.6,25.4,89.0,2.9,11.6,25.8,4.27,2001-02-06
19.6,27.1,89.0,2.8,11.6,25.8,4.42,2001-02-07
19.4,27.3,86.0,1.5,11.5,25.7,4.6,2001-02-08
19.8,26.4,87.0,1.4,11.5,25.6,4.52,2001-02-09
19.6,28.4,84.0,1.5,11.5,25.6,4.72,2001-02-10
20.2,27.3,86.0,1.4,11.5,25.5,4.58,2001-02-11
20.7,26.3,90.0,1.8,11.5,25.4,4.38,2001-02-12
19.8,26.8,87.0,2.1,11.5,25.4,4.46,2001-02-13
20.3,26.6,89.0,2.5,11.5,25.3,4.36,2001-02-14
20.2,27.3,87.0,2.2,11.5,25.2,4.46,2001-02-15
20.1,24.9,90.0,3.3,11.5,25.1,4.03,2001-02-16
18.9,26.3,89.0,1.9,11.5,25.1,4.25,2001-02-17
20.1,26.8,87.0,1.4,11.5,25.0,4.42,2001-02-18
20.1,27.2,87.0,1.3,11.5,24.9,4.43,2001-02-19
20.4,28.3,85.0,1.8,11.5,24.8,4.57,2001-02-20
18.8,27.6,87.0,2.1,11.4,24.8,4.36,2001-02-21
18.0,27.2,82.0,2.6,11.4,24.7,4.46,2001-02-22
16.5,27.1,81.0,2.2,11.4,24.6,4.4,2001-02-23
17.6,26.8,86.0,2.4,11.4,24.5,4.23,2001-02-24
20.9,28.1,86.0,1.9,11.4,24.5,4.46,2001-02-25
19.5,28.0,85.0,3.3,11.4,24.4,4.44,2001-02-26
18.2,27.7,82.0,2.8,11.4,24.3,4.45,2001-02-27
17.1,27.5,81.0,2.1,11.4,24.2,4.36,2001-02-28
18.2,30.1,74.0,3.9,12.2,28.1,5.97,2001-02-01
18.6,29.4,74.0,3.4,12.2,28.0,5.74,2001-02-02
18.8,31.1,72.0,2.8,12.2,28.0,5.98,2001-02-03
19.3,27.3,77.0,2.8,12.2,28.0,5.32,2001-02-04
18.4,29.1,76.0,3.4,12.2,28.0,5.6,2001-02-05
18.5,31.1,71.0,3.1,12.2,27.9,6.04,2001-02-06
18.9,31.2,72.0,2.4,12.2,27.9,5.87,2001-02-07
20.3,30.0,77.0,1.7,12.2,27.9,5.49,2001-02-08
21.3,26.0,84.0,2.2,12.2,27.8,4.98,2001-02-09
20.1,28.5,79.0,1.8,12.2,27.8,5.3,2001-02-10
19.7,28.3,78.0,2.5,12.2,27.8,5.34,2001-02-11
19.9,30.7,75.0,2.2,12.1,27.7,5.68,2001-02-12
19.3,29.3,74.0,1.6,12.1,27.7,5.4,2001-02-13
20.0,27.7,79.0,1.3,12.1,27.6,5.14,2001-02-14
20.1,26.3,83.0,1.7,12.1,27.6,4.95,2001-02-15
19.7,28.6,79.0,0.6,12.1,27.6,5.11,2001-02-16
20.2,26.2,85.0,2.1,12.1,27.5,4.86,2001-02-17
20.1,26.6,87.0,2.6,12.1,27.5,4.81,2001-02-18
20.2,27.0,85.0,1.4,12.9,28.6,5.13,2001-02-19
20.4,28.6,82.0,1.6,12.8,28.5,5.32,2001-02-20
20.6,26.7,85.0,1.4,12.7,28.3,5.06,2001-02-21
20.4,28.5,83.0,1.4,12.7,28.2,5.25,2001-02-22
20.3,27.7,86.0,1.7,12.6,28.0,5.07,2001-02-23
19.8,27.9,85.0,2.1,12.5,27.8,5.03,2001-02-24
19.6,27.1,86.0,2.4,12.4,27.6,4.87,2001-02-25
19.6,27.3,86.0,2.7,12.4,27.6,4.87,2001-02-26
20.2,27.1,87.0,2.8,12.3,27.4,4.81,2001-02-27
20.4,26.4,87.0,1.7,12.2,27.2,4.78,2001-02-28
23.9,35.9,42.0,1.9,12.2,28.1,7.07,2002-02-01
23.8,38.0,43.0,3.0,12.2,28.2,8.37,2002-02-02
21.0,38.1,38.0,2.4,12.2,28.2,7.83,2002-02-03
21.7,38.0,38.0,1.4,12.2,28.2,6.81,2002-02-04
23.1,36.0,44.0,2.0,12.2,28.2,7.15,2002-02-05
22.9,35.0,44.0,1.6,12.2,28.3,6.73,2002-02-06
22.9,37.6,31.0,2.4,12.2,28.3,8.09,2002-02-07
20.8,37.0,34.0,1.4,12.2,28.3,6.72,2002-02-08
22.7,37.9,31.0,2.1,12.2,28.3,7.71,2002-02-09
22.4,38.6,32.0,3.1,12.2,28.4,8.96,2002-02-10
24.2,37.1,37.0,2.3,12.2,28.4,7.85,2002-02-11
24.5,37.8,36.0,1.7,12.2,28.4,7.28,2002-02-12
24.3,37.5,36.0,2.7,12.2,28.4,8.4,2002-02-13
24.3,36.6,38.0,2.2,12.3,28.4,7.63,2002-02-14
23.9,38.9,30.0,2.9,12.3,28.5,8.97,2002-02-15
21.9,38.6,29.0,3.1,12.3,28.5,9.05,2002-02-16
21.5,39.3,28.0,3.3,12.3,28.5,9.49,2002-02-17
21.8,39.9,25.0,3.9,12.3,28.5,10.39,2002-02-18
21.7,40.3,28.0,4.0,12.3,28.5,10.36,2002-02-19
22.6,39.0,38.0,3.2,12.3,28.5,8.92,2002-02-20
23.8,38.0,33.0,3.2,12.3,28.5,9.05,2002-02-21
22.3,37.7,37.0,2.3,12.3,28.5,7.91,2002-02-22
24.1,38.9,33.0,2.9,12.3,28.5,8.91,2002-02-23
24.3,39.8,32.0,3.9,12.3,28.5,10.12,2002-02-24
23.4,38.6,31.0,3.1,12.3,28.6,9.16,2002-02-25
23.3,39.8,27.0,3.2,12.3,28.6,9.5,2002-02-26
23.6,39.7,34.0,3.5,12.3,28.5,9.55,2002-02-27
23.7,40.1,33.0,3.4,12.3,28.6,9.55,2002-02-28
20.2,27.6,77.0,3.3,12.4,28.3,5.5,2002-02-01
19.9,30.8,72.0,3.5,12.4,28.3,6.17,2002-02-02
20.3,30.1,75.0,3.7,12.4,28.3,5.95,2002-02-03
20.8,30.0,75.0,4.7,12.4,28.3,6.1,2002-02-04
20.0,29.5,74.0,5.1,12.4,28.3,6.11,2002-02-05
20.1,27.9,76.0,5.6,12.4,28.3,5.73,2002-02-06
19.8,28.0,73.0,5.6,12.4,28.3,5.99,2002-02-07
18.3,28.0,73.0,5.3,12.4,28.3,5.89,2002-02-08
18.3,27.6,75.0,6.3,12.4,28.3,5.77,2002-02-09
19.1,27.5,74.0,6.3,12.4,28.3,5.89,2002-02-10
18.6,26.3,78.0,5.7,12.4,28.3,5.31,2002-02-11
19.3,28.8,76.0,5.8,12.4,28.3,5.88,2002-02-12
19.0,29.6,75.0,6.0,12.4,28.3,6.12,2002-02-13
20.6,29.1,75.0,5.7,12.4,28.3,6.08,2002-02-14
19.1,30.6,74.0,6.3,12.3,28.3,6.4,2002-02-15
20.4,28.9,78.0,5.9,12.3,28.3,5.82,2002-02-16
20.6,28.0,79.0,5.7,12.3,28.3,5.61,2002-02-17
19.9,30.5,74.0,5.9,12.3,28.3,6.36,2002-02-18
19.3,31.2,73.0,5.7,12.3,28.3,6.52,2002-02-19
19.3,31.6,74.0,5.3,12.3,28.3,6.51,2002-02-20
19.8,31.2,74.0,4.7,12.3,28.2,6.31,2002-02-21
19.0,31.6,73.0,4.9,12.3,28.2,6.44,2002-02-22
19.0,31.3,74.0,4.7,12.3,28.2,6.33,2002-02-23
19.5,29.1,76.0,4.1,12.3,28.2,5.78,2002-02-24
18.8,28.9,76.0,3.4,12.3,28.2,5.64,2002-02-25
18.8,30.4,69.0,2.4,12.3,28.2,5.9,2002-02-26
19.9,32.3,70.0,2.3,12.3,28.2,6.14,2002-02-27
20.4,29.1,73.0,3.4,12.3,28.1,5.86,2002-02-28
11.6,30.2,53.0,2.2,11.2,22.2,4.97,2002-02-01
11.4,30.4,57.0,2.2,11.2,22.1,4.82,2002-02-02
13.2,30.8,59.0,2.0,11.2,22.1,4.74,2002-02-03
13.6,30.6,62.0,2.3,11.2,22.1,4.76,2002-02-04
14.3,30.0,62.0,2.3,11.2,22.0,4.76,2002-02-05
14.6,30.0,77.0,2.9,11.2,22.0,4.47,2002-02-06
18.7,27.7,79.0,3.0,11.2,22.0,4.16,2002-02-07
18.3,30.8,69.0,3.2,11.2,22.0,4.99,2002-02-08
16.2,30.3,64.0,3.1,11.2,21.9,5.09,2002-02-09
15.3,30.3,65.0,2.8,11.2,21.9,4.89,2002-02-10
15.4,28.8,67.0,2.7,11.2,21.9,4.62,2002-02-11
15.5,29.8,64.0,2.9,11.2,21.9,4.89,2002-02-12
13.7,30.1,63.0,2.9,11.2,21.9,4.97,2002-02-13
12.2,30.2,60.0,2.5,11.2,21.8,4.87,2002-02-14
10.3,31.0,56.0,2.7,11.2,21.8,5.21,2002-02-15
10.6,31.0,55.0,2.6,11.2,21.8,5.16,2002-02-16
10.7,30.8,57.0,2.8,11.2,21.8,5.2,2002-02-17
11.1,31.1,54.0,2.3,11.2,21.8,5.0,2002-02-18
11.1,32.0,48.0,2.6,11.2,21.8,5.51,2002-02-19
11.7,31.5,42.0,2.5,11.2,21.8,5.49,2002-02-20
12.2,30.7,40.0,2.7,11.2,21.8,5.62,2002-02-21
11.2,31.6,41.0,2.7,11.2,21.8,5.69,2002-02-22
12.6,30.7,55.0,2.8,11.2,21.8,5.25,2002-02-23
14.4,30.6,60.0,2.6,11.2,21.8,4.97,2002-02-24
14.3,31.3,55.0,2.3,11.2,21.8,5.04,2002-02-25
12.9,31.2,52.0,2.0,11.2,21.8,4.88,2002-02-26
13.4,31.3,53.0,1.9,11.2,21.9,4.79,2002-02-27
15.2,30.5,59.0,2.1,11.2,21.9,4.75,2002-02-28
17.6,30.6,68.0,4.3,11.3,23.6,5.69,2002-02-01
16.2,28.6,67.0,3.2,11.3,23.7,5.11,2002-02-02
18.4,31.5,65.0,3.3,11.3,23.8,5.66,2002-02-03
18.6,31.5,62.0,3.0,11.3,23.8,5.68,2002-02-04
17.8,33.5,57.0,2.9,11.3,23.9,6.09,2002-02-05
18.7,34.1,55.0,2.6,11.3,24.0,6.11,2002-02-06
20.7,27.2,71.0,2.5,11.3,24.1,4.82,2002-02-07
20.0,27.2,75.0,1.8,11.4,24.1,4.52,2002-02-08
18.2,30.4,67.0,2.5,11.4,24.2,5.24,2002-02-09
15.6,32.8,50.0,2.5,11.4,24.3,5.97,2002-02-10
15.6,33.3,53.0,1.8,11.4,24.4,5.51,2002-02-11
17.2,33.5,56.0,3.1,11.4,24.5,6.37,2002-02-12
17.0,32.8,53.0,3.8,11.4,24.5,6.76,2002-02-13
14.4,32.8,55.0,3.6,11.4,24.6,6.6,2002-02-14
15.3,33.3,45.0,3.3,11.4,24.7,6.93,2002-02-15
15.2,33.7,44.0,2.8,11.4,24.8,6.69,2002-02-16
16.4,33.4,45.0,3.1,11.4,24.8,6.84,2002-02-17
13.5,34.2,40.0,2.4,11.4,24.9,6.5,2002-02-18
16.0,34.0,46.0,2.1,11.4,25.0,6.12,2002-02-19
16.1,34.5,42.0,3.0,11.4,25.1,7.07,2002-02-20
13.9,34.1,37.0,3.5,11.4,25.2,7.59,2002-02-21
14.6,33.5,40.0,3.8,11.5,25.2,7.6,2002-02-22
14.1,33.3,38.0,3.5,11.5,25.3,7.45,2002-02-23
12.8,34.5,31.0,3.5,11.5,25.4,7.93,2002-02-24
12.9,34.5,26.0,3.5,11.5,25.5,8.1,2002-02-25
11.7,35.0,34.0,3.0,11.5,25.5,7.45,2002-02-26
13.6,35.0,36.0,3.0,11.5,25.6,7.4,2002-02-27
